FECHA,ESTADO,BARRIO,VALOR
202106,USADO,CASTROPOL,380000000
202106,USADO,CASTROPOL,535000000
202106,USADO,CASTROPOL,820000000
202106,USADO,CASTROPOL,820000000
202106,USADO,CASTROPOL,570000000
202106,USADO,CASTROPOL,675000000
202106,USADO,CASTROPOL,630000000
202106,USADO,CASTROPOL,580000000
202106,USADO,CASTROPOL,635000000
202106,USADO,ASOMADERA # 1,305000000
202106,USADO,CASTROPOL,340000000
202106,USADO,CASTROPOL,730000000
202106,USADO,CASTROPOL,315000000
202106,USADO,CASTROPOL,300000000
202106,USADO,CASTROPOL,430000000
202106,USADO,LA AGUACATALA,2500000000
202106,USADO,MANILA,550000000
202106,USADO,PATIO BONITO,370000000
202106,USADO,MANILA,350000000
202106,USADO,LA FLORIDA,580000000
202106,USADO,LA FLORIDA,695000000
202106,USADO,LA FLORIDA,700000000
202106,USADO,PATIO BONITO,600000000
202106,USADO,PATIO BONITO,500000000
202106,USADO,PATIO BONITO,515000000
202106,USADO,LA AGUACATALA,490000000
202106,USADO,LA AGUACATALA,780000000
202106,USADO,LA AGUACATALA,660000000
202106,USADO,LA AGUACATALA,680000000
202106,USADO,PATIO BONITO,860000000
202106,USADO,PATIO BONITO,450000000
202106,USADO,LA AGUACATALA,260000000
202106,USADO,SANTA MARIA DE LOS ANGELES,670000000
202106,USADO,SANTA MARIA DE LOS ANGELES,600000000
202106,USADO,SANTA MARIA DE LOS ANGELES,700000000
202106,USADO,SANTA MARIA DE LOS ANGELES,620000000
202106,USADO,SANTA MARIA DE LOS ANGELES,690000000
202106,USADO,SANTA MARIA DE LOS ANGELES,325000000
202106,USADO,SANTA MARIA DE LOS ANGELES,1390000000
202106,USADO,LA AGUACATALA,650000000
202106,USADO,SANTA MARIA DE LOS ANGELES,430000000
202106,USADO,SANTA MARIA DE LOS ANGELES,760000000
202106,USADO,SANTA MARIA DE LOS ANGELES,640000000
202106,USADO,SANTA MARIA DE LOS ANGELES,680000000
202106,USADO,SANTA MARIA DE LOS ANGELES,695000000
202106,USADO,SANTA MARIA DE LOS ANGELES,457000000
202106,USADO,SANTA MARIA DE LOS ANGELES,290000000
202106,USADO,EL CASTILLO,420000000
202106,USADO,EL CASTILLO,1100000000
202106,USADO,LOS BALSOS # 2,900000000
202106,USADO,LOS BALSOS # 2,850000000
202106,USADO,LOS BALSOS # 2,480000000
202106,USADO,LOS BALSOS # 2,670000000
202106,USADO,LOS BALSOS # 2,480000000
202106,USADO,LOS BALSOS # 2,460000000
202106,USADO,LOS BALSOS # 2,430000000
202106,USADO,LOS BALSOS # 2,430000000
202106,USADO,LOS BALSOS # 2,490000000
202106,USADO,LOS BALSOS # 1,1350000000
202106,USADO,SANTA MARIA DE LOS ANGELES,530000000
202106,USADO,SANTA MARIA DE LOS ANGELES,430000000
202106,USADO,LOS NARANJOS,1850000000
202106,USADO,ALTOS DEL POBLADO,790000000
202106,USADO,SAN DIEGO,220000000
202106,USADO,SAN DIEGO,200000000
202106,USADO,ASOMADERA # 1,550000000
202106,USADO,ALEJANDRIA,850000000
202106,USADO,LA FLORIDA,420000000
202106,USADO,SAN JOAQUIN,350000000
202106,USADO,SAN JOAQUIN,320000000
202106,USADO,SAN JOAQUIN,1050000000
202106,USADO,SAN JOAQUIN,550000000
202106,USADO,SAN JOAQUIN,280000000
202106,USADO,NARANJAL,400000000
202106,USADO,NARANJAL,480000000
202106,USADO,NARANJAL,290000000
202106,USADO,NARANJAL,400000000
202106,USADO,NARANJAL,490000000
202106,USADO,NARANJAL,330000000
202106,USADO,NARANJAL,480000000
202106,USADO,BOLIVARIANA,400000000
202106,USADO,FLORIDA NUEVA,270000000
202106,USADO,BOLIVARIANA,350000000
202106,USADO,FLORIDA NUEVA,245000000
202106,USADO,FLORIDA NUEVA,270000000
202106,USADO,FLORIDA NUEVA,340000000
202106,USADO,FLORIDA NUEVA,420000000
202106,USADO,FLORIDA NUEVA,400000000
202106,USADO,FLORIDA NUEVA,340000000
202106,USADO,FLORIDA NUEVA,445000000
202106,USADO,FLORIDA NUEVA,400000000
202106,USADO,FERRINI,275000000
202106,USADO,ALEJANDRIA,540000000
202106,USADO,ALEJANDRIA,580000000
202106,USADO,LA FLORIDA,890000000
202106,USADO,LOS BALSOS # 1,700000000
202106,USADO,SAN LUCAS,520000000
202106,USADO,LOS BALSOS # 1,1100000000
202106,USADO,LOS BALSOS # 1,1850000000
202106,USADO,LOS BALSOS # 1,1490000000
202106,USADO,ALEJANDRIA,690000000
202106,USADO,LA FLORIDA,620000000
202106,USADO,LA FLORIDA,440000000
202106,USADO,LA FLORIDA,495000000
202106,USADO,ALEJANDRIA,1250000000
202106,USADO,LA FLORIDA,450000000
202106,USADO,LALINDE,550000000
202106,USADO,LA FLORIDA,800000000
202106,USADO,CALASANZ,590000000
202106,USADO,CALASANZ,1100000000
202106,USADO,CALASANZ,270000000
202106,USADO,CALASANZ,475200000
202106,USADO,CALASANZ,526700000
202106,USADO,CALASANZ,587425000
202106,USADO,CALASANZ,410000000
202106,USADO,CALASANZ,475000000
202106,USADO,CALASANZ,320000000
202106,USADO,CALASANZ,450000000
202106,USADO,CALASANZ,250000000
202106,USADO,LOS ALCAZARES,295000000
202106,USADO,LOS ALCAZARES,110000000
202106,USADO,ALEJANDRIA,540000000
202106,USADO,CALASANZ,600000000
202106,USADO,ALEJANDRIA,1000000000
202106,USADO,ALEJANDRIA,685000000
202106,USADO,ALEJANDRIA,480000000
202106,USADO,ALEJANDRIA,2000000000
202106,USADO,LOS BALSOS # 2,990000000
202106,USADO,LOS BALSOS # 2,520000000
202106,USADO,ALEJANDRIA,685000000
202106,USADO,FLORIDA NUEVA,380000000
202106,USADO,FLORIDA NUEVA,410000000
202106,USADO,EL VELODROMO,420000000
202106,USADO,EL VELODROMO,470000000
202106,USADO,LOS PINOS,310000000
202106,USADO,LOS PINOS,400000000
202106,USADO,EL VELODROMO,365000000
202106,USADO,SAN BERNARDO,230000000
202106,USADO,PATIO BONITO,810000000
202106,USADO,ALEJANDRIA,495000000
202106,USADO,ALEJANDRIA,490000000
202106,USADO,EL CASTILLO,800000000
202106,USADO,LAURELES,430000000
202106,USADO,LAURELES,380000000
202106,USADO,LAURELES,500000000
202106,USADO,LAURELES,450000000
202106,USADO,LAURELES,520000000
202106,USADO,LAS ACACIAS,561000000
202106,USADO,LA FLORESTA,270000000
202106,USADO,EL VELODROMO,415000000
202106,USADO,EL VELODROMO,410000000
202106,USADO,LOS CONQUISTADORES,355000000
202106,USADO,CERRO NUTIBARA,380000000
202106,USADO,LA CASTELLANA,395000000
202106,USADO,LAURELES,900000000
202106,USADO,LA AGUACATALA,351000000
202106,USADO,PATIO BONITO,500000000
202106,USADO,EL DIAMANTE # 2,650000000
202106,USADO,LOS NARANJOS,814000000
202106,USADO,LA FLORIDA,437000000
202106,USADO,LALINDE,600000000
202106,USADO,CASTROPOL,460000000
202106,USADO,SANTA MARIA DE LOS ANGELES,380000000
202106,USADO,LAS LOMAS # 1,445000000
202106,USADO,SANTA MARIA DE LOS ANGELES,860000000
202106,USADO,EL TESORO,570000000
202106,USADO,LA AGUACATALA,800000000
202106,USADO,LALINDE,520000000
202106,USADO,ALTOS DEL POBLADO,700000000
202106,USADO,LAS LOMAS # 1,600000000
202106,USADO,LOS BALSOS # 2,640000000
202106,USADO,CASTROPOL,1025494741
202106,USADO,EL CASTILLO,1375181269
202106,USADO,LOS BALSOS # 1,1946724861
202106,USADO,LAS LOMAS # 2,859746336
202106,USADO,JESUS NAZARENO,89695545
202106,USADO,JESUS NAZARENO,89813279
202106,USADO,LA FLORESTA,331178677
202106,USADO,SAN LUCAS,953776053
202106,USADO,LOS BALSOS # 1,671751542
202106,USADO,EL DIAMANTE # 2,520352959
202106,USADO,LA HONDONADA,153496246
202106,USADO,LOS COLORES,260040905
202106,USADO,LA CANDELARIA,214728100
202106,USADO,LA HONDONADA,161841546
202106,USADO,ALTAMIRA,190399360
202106,USADO,ALTAMIRA,189911830
202106,USADO,EL DIAMANTE # 2,448793980
202106,USADO,LOS NARANJOS,797277600
202106,USADO,LOS NARANJOS,387061421
202106,USADO,ALEJANDRIA,481648908
202106,USADO,SANTA MARIA DE LOS ANGELES,260501394
202106,USADO,LA CANDELARIA,209854379
202106,USADO,EL TESORO,688523847
202106,USADO,VILLA FLORA,189488413
202106,USADO,BOMBONA # 1,236186842
202106,USADO,EL TESORO,863452366
202106,USADO,LORENA,124651070
202106,USADO,LORENA,296812800
202106,USADO,ASOMADERA # 1,310578547
202106,USADO,LA GLORIA,201999676
202106,USADO,LAURELES,1175224554
202106,USADO,BOYACA,283986600
202106,USADO,EL DIAMANTE # 2,434716754
202106,USADO,SURAMERICANA,330469840
202106,USADO,EL NOGAL - LOS ALMENDROS,272715016
202106,USADO,EL DIAMANTE # 2,970066560
202106,USADO,LAS PLAYAS,298571180
202106,USADO,LA MOTA,240259832
202106,USADO,EL DIAMANTE,97010378
202106,USADO,ROSALES,295223320
202106,USADO,LAS PLAYAS,175706699
202106,USADO,TRINIDAD,173311880
202106,USADO,VILLA NUEVA,350672080
202106,USADO,LAS BRISAS,90276438
202106,USADO,CUARTA BRIGADA,364971032
202106,USADO,LA MOTA,196056367
202106,USADO,LOS CERROS EL VERGEL,125302925
202106,USADO,EL DIAMANTE # 2,422563808
202106,USADO,EL TESORO,1321802682
202106,USADO,LA FLORESTA,115100500
202106,USADO,LAURELES,518265572
202106,USADO,PATIO BONITO,896552476
202106,USADO,CUARTA BRIGADA,368993341
202106,USADO,LAS LOMAS # 1,330083306
202106,USADO,ASOMADERA # 2,342436060
202106,USADO,LA FLORIDA,430839700
202106,USADO,SEVILLA,84816000
202106,USADO,LOS NARANJOS,1823631674
202106,USADO,ASOMADERA # 2,1774785660
202106,USADO,LOS NARANJOS,960356764
202106,USADO,LOS BALSOS # 1,2064072500
202106,USADO,SANTA TERESITA,223675000
202106,USADO,LORETO,68882560
202106,USADO,EL DIAMANTE # 2,451840000
202106,USADO,LA AGUACATALA,399627020
202106,USADO,LOS BALSOS # 2,530848000
202106,USADO,LOMA DE LOS BERNAL,278853380
202106,USADO,LOMA DE LOS BERNAL,252408000
202106,USADO,CABECERA SAN CRISTOBAL,78921100
202106,USADO,LALINDE,390700000
202106,USADO,EL DIAMANTE # 2,507962500
202106,USADO,NARANJAL,290000000
202106,USADO,LOS CONQUISTADORES,250000000
202106,USADO,LOS CONQUISTADORES,370000000
202106,USADO,LA CASTELLANA,390000000
202106,USADO,LOS CONQUISTADORES,240000000
202106,USADO,EL VELODROMO,625000000
202106,USADO,LAURELES,690000000
202106,USADO,SAN JOAQUIN,450000000
202106,USADO,LOS CONQUISTADORES,430000000
202106,USADO,VILLA CARLOTA,320000000
202106,USADO,VILLA CARLOTA,360000000
202106,USADO,VILLA CARLOTA,380000000
202106,USADO,VILLA CARLOTA,490000000
202106,USADO,LOS BALSOS # 1,540000000
202106,USADO,LOS BALSOS # 1,595000000
202106,USADO,LOS BALSOS # 1,405000000
202106,USADO,LOS BALSOS # 1,520000000
202106,USADO,SAN LUCAS,1390000000
202106,USADO,SAN LUCAS,833000000
202106,USADO,SAN LUCAS,890000000
202106,USADO,SAN LUCAS,860000000
202106,USADO,SAN LUCAS,580000000
202106,USADO,SAN LUCAS,600000000
202106,USADO,EL DIAMANTE # 2,1150000000
202106,USADO,EL DIAMANTE # 2,700000000
202106,USADO,EL DIAMANTE # 2,550000000
202106,USADO,EL DIAMANTE # 2,405000000
202106,USADO,SANTA MARIA DE LOS ANGELES,360000000
202106,USADO,EL DIAMANTE # 2,550000000
202106,USADO,EL DIAMANTE # 2,480000000
202106,USADO,EL DIAMANTE # 2,790000000
202106,USADO,EL DIAMANTE # 2,507962500
202106,USADO,EL DIAMANTE # 2,410000000
202106,USADO,ASTORGA,700000000
202106,USADO,PATIO BONITO,350000000
202106,USADO,PATIO BONITO,800000000
202106,USADO,PATIO BONITO,600000000
202106,USADO,PATIO BONITO,500000000
202106,USADO,PATIO BONITO,550000000
202106,USADO,PATIO BONITO,660000000
202106,USADO,PATIO BONITO,400000000
202106,USADO,PATIO BONITO,380000000
202106,USADO,PATIO BONITO,490000000
202106,USADO,LA AGUACATALA,760000000
202106,USADO,LA AGUACATALA,310000000
202106,USADO,LA AGUACATALA,570000000
202106,USADO,SANTA MARIA DE LOS ANGELES,460000000
202106,USADO,SANTA MARIA DE LOS ANGELES,374000000
202106,USADO,SANTA MARIA DE LOS ANGELES,420000000
202106,USADO,SANTA MARIA DE LOS ANGELES,530000000
202106,USADO,SANTA MARIA DE LOS ANGELES,460000000
202106,USADO,SANTA MARIA DE LOS ANGELES,600000000
202106,USADO,SANTA MARIA DE LOS ANGELES,811000000
202106,USADO,MANILA,1600000000
202106,USADO,LA FLORIDA,620000000
202106,USADO,LA FLORIDA,600000000
202106,USADO,EL TESORO,1325000000
202106,USADO,EL TESORO,1280000000
202106,USADO,EL TESORO,1200000000
202106,USADO,EL TESORO,1200000000
202106,USADO,EL TESORO,980000000
202106,USADO,ALTOS DEL POBLADO,800000000
202106,USADO,ALTOS DEL POBLADO,485379000
202106,USADO,ALTOS DEL POBLADO,377551000
202106,USADO,ALTOS DEL POBLADO,485379000
202106,USADO,ALTOS DEL POBLADO,317434000
202106,USADO,ALTOS DEL POBLADO,465000000
202106,USADO,ALTOS DEL POBLADO,731554000
202106,USADO,LOS NARANJOS,660000000
202106,USADO,LOS NARANJOS,670000000
202106,USADO,CASTROPOL,330000000
202106,USADO,EL TESORO,510000000
202106,USADO,EL TESORO,320000000
202106,USADO,EL TESORO,495000000
202106,USADO,CASTROPOL,398000000
202106,USADO,CASTROPOL,450000000
202106,USADO,CASTROPOL,420000000
202106,USADO,CASTROPOL,410000000
202106,USADO,CASTROPOL,700000000
202106,USADO,CASTROPOL,395000000
202106,USADO,CASTROPOL,390000000
202106,USADO,ALTOS DEL POBLADO,450000000
202106,USADO,ALTOS DEL POBLADO,470000000
202106,USADO,ALTOS DEL POBLADO,450000000
202106,USADO,ALTOS DEL POBLADO,1350000000
202106,USADO,LAS LOMAS # 1,425000000
202106,USADO,LAS LOMAS # 1,780000000
202106,USADO,LAS LOMAS # 1,800000000
202106,USADO,LAS LOMAS # 1,780000000
202106,USADO,EL TESORO,860000000
202106,USADO,EL TESORO,630000000
202106,USADO,EL TESORO,1350000000
202106,USADO,EL TESORO,1200000000
202106,USADO,EL TESORO,1150000000
202106,USADO,EL TESORO,1590000000
202106,USADO,ALEJANDRIA,1250000000
202106,USADO,ALEJANDRIA,2100000000
202106,USADO,ALEJANDRIA,1340000000
202106,USADO,ALEJANDRIA,1400000000
202106,USADO,ALEJANDRIA,330000000
202106,USADO,ALEJANDRIA,460000000
202106,USADO,EL TESORO,700000000
202106,USADO,EL TESORO,1180000000
202106,USADO,EL TESORO,750000000
202106,USADO,EL TESORO,850000000
202106,USADO,EL TESORO,920000000
202106,USADO,EL TESORO,750000000
202106,USADO,LOS NARANJOS,1170000000
202106,USADO,LA AGUACATALA,420000000
202106,USADO,LOS BALSOS # 2,445000000
202106,USADO,LOS BALSOS # 2,450000000
202106,USADO,LOS NARANJOS,750000000
202106,USADO,LOS NARANJOS,650000000
202106,USADO,LOS NARANJOS,730000000
202106,USADO,LOS NARANJOS,590000000
202106,USADO,LAS LOMAS # 1,910000000
202106,USADO,LAS LOMAS # 1,1000000000
202106,USADO,EL TESORO,750000000
202106,USADO,EL TESORO,598000000
202106,USADO,ALTOS DEL POBLADO,400000000
202106,USADO,ALTOS DEL POBLADO,465000000
202106,USADO,LOS BALSOS # 2,690000000
202106,USADO,ALEJANDRIA,480000000
202106,USADO,ALEJANDRIA,530000000
202106,USADO,ALEJANDRIA,410000000
202106,USADO,LA FLORIDA,400000000
202106,USADO,LA FLORIDA,520000000
202106,USADO,LA FLORIDA,760000000
202106,USADO,LA FLORIDA,700000000
202106,USADO,LA FLORIDA,550000000
202106,USADO,LA FLORIDA,600000000
202106,USADO,LA FLORIDA,420000000
202106,USADO,LA FLORIDA,1230000000
202106,USADO,LA FLORIDA,850000000
202106,USADO,LA FLORIDA,1030000000
202106,USADO,LA FLORIDA,430000000
202106,USADO,LA FLORIDA,775000000
202106,USADO,LA FLORIDA,490000000
202106,USADO,LA FLORIDA,490000000
202106,USADO,LA FLORIDA,175000000
202106,USADO,LA FLORIDA,210000000
202106,USADO,LA FLORIDA,800000000
202106,USADO,LA FLORIDA,750000000
202106,USADO,EL TESORO,850000000
202106,USADO,LAS LOMAS # 1,630000000
202106,USADO,LAS LOMAS # 1,1080000000
202106,USADO,LAS LOMAS # 2,644000000
202106,USADO,LAS LOMAS # 2,425000000
202106,USADO,LOS NARANJOS,350000000
202106,USADO,LOS NARANJOS,425000000
202106,USADO,LOS NARANJOS,375000000
202106,USADO,EL TESORO,580000000
202106,USADO,EL TESORO,450000000
202106,USADO,LOS NARANJOS,490000000
202106,USADO,LOS NARANJOS,465000000
202106,USADO,LOS NARANJOS,470000000
202106,USADO,LOS NARANJOS,450000000
202106,USADO,LOS NARANJOS,520000000
202106,USADO,LAS LOMAS # 2,298000000
202106,USADO,LOS BALSOS # 2,530848000
202106,USADO,LOS BALSOS # 2,690000000
202106,USADO,LOS NARANJOS,1480000000
202106,USADO,LOS NARANJOS,1400000000
202106,USADO,LAS LOMAS # 2,380000000
202106,USADO,LAS LOMAS # 2,500000000
202106,USADO,LAS LOMAS # 2,430000000
202106,USADO,LAS LOMAS # 2,535000000
202106,USADO,LAS LOMAS # 2,440000000
202106,USADO,CASTROPOL,365000000
202106,USADO,LALINDE,498000000
202106,USADO,LAS LOMAS # 1,650000000
202106,USADO,EL TESORO,470000000
202106,USADO,EL TESORO,515000000
202106,USADO,ALEJANDRIA,310000000
202106,USADO,ALEJANDRIA,398000000
202106,USADO,EL POBLADO,1500000000
202106,USADO,EL POBLADO,2000000000
202106,USADO,CASTROPOL,330000000
202106,USADO,CASTROPOL,580000000
202106,USADO,CASTROPOL,321000000
202106,USADO,EL TESORO,815000000
202106,USADO,LA FLORIDA,545000000
202106,USADO,LA FLORIDA,480000000
202106,USADO,SAN LUCAS,790000000
202106,USADO,CASTROPOL,490000000
202106,USADO,LA FLORIDA,685000000
202106,USADO,EL DIAMANTE # 2,520000000
202106,USADO,EL TESORO,1330000000
202106,USADO,EL CASTILLO,800000000
202106,USADO,EL TESORO,1250000000
202106,USADO,LOS BALSOS # 1,680000000
202106,USADO,LOS BALSOS # 2,745000000
202106,USADO,LA FLORIDA,930000000
202106,USADO,LOS BALSOS # 1,440000000
202106,USADO,CASTROPOL,360000000
202106,USADO,LOS BALSOS # 1,410000000
202106,USADO,SAN LUCAS,820000000
202106,USADO,CASTROPOL,550000000
202106,USADO,EL TESORO,1300000000
202106,USADO,LOS BALSOS # 2,630000000
202106,USADO,LOS BALSOS # 2,440000000
202106,USADO,EL TESORO,1650000000
202106,USADO,LOS BALSOS # 1,650000000
202106,USADO,LOS BALSOS # 1,1100000000
202106,USADO,CASTROPOL,460000000
202106,USADO,LALINDE,970000000
202106,USADO,EL TESORO,1320000000
202106,USADO,LA FLORIDA,1100000000
202106,USADO,LOS BALSOS # 1,570000000
202106,USADO,LA FLORIDA,990000000
202106,USADO,LAS LOMAS # 1,750000000
202106,USADO,ALEJANDRIA,690000000
202106,USADO,SAN LUCAS,615000000
202106,USADO,LA AGUACATALA,760000000
202106,USADO,EL TESORO,1500000000
202106,USADO,CASTROPOL,535000000
202106,USADO,LAS LOMAS # 1,700000000
202106,USADO,LALINDE,690000000
202106,USADO,LA FLORIDA,1300000000
202106,USADO,ALEJANDRIA,450000000
202106,USADO,LOS BALSOS # 2,1300000000
202106,USADO,ASOMADERA # 2,800000000
202106,USADO,ALTOS DEL POBLADO,380000000
202106,USADO,LAURELES,560000000
202106,USADO,EL TESORO,470000000
202106,USADO,LAS ACACIAS,420000000
202106,USADO,LAURELES,450000000
202106,USADO,LAS ACACIAS,290000000
202106,USADO,EL RINCON,170000000
202106,USADO,LAS VIOLETAS,380000000
202106,USADO,LAS VIOLETAS,450000000
202106,USADO,ROSALES,800000000
202106,USADO,LOS ALPES,350000000
202106,USADO,LOS ALPES,390000000
202106,USADO,FATIMA,990000000
202106,USADO,LA COLINA,210000000
202106,USADO,ZONA EXPANSION SAN ANTONIO,133225568
202106,USADO,SAN JOAQUIN,813532350
202106,USADO,MONTECLARO,95000000
202106,USADO,ASOMADERA # 1,543000000
202106,USADO,ASOMADERA # 1,598000000
202106,USADO,ASOMADERA # 1,699000000
202106,USADO,MONTECLARO,120000000
202106,USADO,ASOMADERA # 1,699000000
202106,USADO,ASOMADERA # 1,679000000
202106,USADO,MONTECLARO,100000000
202106,USADO,SAN DIEGO,551989000
202106,USADO,SAN DIEGO,567025000
202106,USADO,PALENQUE,150000000
202106,USADO,PALENQUE,110000000
202106,USADO,LA HONDONADA,190000000
202106,USADO,PALENQUE,180000000
202106,USADO,LA HONDONADA,360000000
202106,USADO,PALENQUE,175000000
202106,USADO,LA HONDONADA,210000000
202106,USADO,LA HONDONADA,205000000
202106,USADO,LAURELES,714864730
202106,USADO,LAURELES,880101420
202106,USADO,CASTROPOL,868000000
202106,USADO,CASTROPOL,895000000
202106,USADO,CASTROPOL,878700000
202106,USADO,CASTROPOL,1600331000
202106,USADO,LA HONDONADA,300000000
202106,USADO,MONTECLARO,95000000
202106,USADO,MONTECLARO,100000000
202106,USADO,EL DIAMANTE,260000000
202106,USADO,EL DIAMANTE,240000000
202106,USADO,EL DIAMANTE,290000000
202106,USADO,LOMA DE LOS BERNAL,210000000
202106,USADO,BELLO HORIZONTE,240000000
202106,USADO,BELLO HORIZONTE,230000000
202106,USADO,LAS MERCEDES,320000000
202106,USADO,LOMA DE LOS BERNAL,300000000
202106,USADO,EL DIAMANTE,350000000
202106,USADO,LOMA DE LOS BERNAL,290000000
202106,USADO,BELLO HORIZONTE,115000000
202106,USADO,BELLO HORIZONTE,280000000
202106,USADO,EL DIAMANTE,270000000
202106,USADO,MONTECLARO,105000000
202106,USADO,LOMA DE LOS BERNAL,320000000
202106,USADO,LOMA DE LOS BERNAL,280000000
202106,USADO,TRINIDAD,74638840
202106,USADO,EL DIAMANTE,220000000
202106,USADO,LOMA DE LOS BERNAL,358000000
202106,USADO,LA PALMA,330000000
202106,USADO,LA HONDONADA,220000000
202106,USADO,AURES # 1,95000000
202106,USADO,LOS ALPES,305000000
202106,USADO,AURES # 1,110000000
202106,USADO,AURES # 1,175000000
202106,USADO,ALTAMIRA,180000000
202106,USADO,ALTAMIRA,230000000
202106,USADO,MONTECLARO,120000000
202106,USADO,MONTECLARO,120000000
202106,USADO,MONTECLARO,95000000
202106,USADO,MONTECLARO,95000000
202106,USADO,OLAYA HERRERA,70000000
202106,USADO,OLAYA HERRERA,50000000
202106,USADO,EL DIAMANTE # 2,1491000000
202106,USADO,MANILA,902000000
202106,USADO,LALINDE,850000000
202106,USADO,LA FLORIDA,924000000
202106,USADO,OLAYA HERRERA,150000000
202106,USADO,LOS ALPES,230000000
202106,USADO,LA PALMA,780000000
202106,USADO,ZONA DE EXPANSION BELEN RINCON,290000000
202106,USADO,LA PILARICA,260000000
202106,USADO,CORDOBA,185000000
202106,USADO,MONTECLARO,95000000
202106,USADO,MONTECLARO,125000000
202106,USADO,MONTECLARO,115000000
202106,USADO,ZONA EXPANSION PAJARITO,127000000
202106,USADO,ZONA EXPANSION PAJARITO,136000000
202106,USADO,OLAYA HERRERA,70000000
202106,USADO,ZONA EXPANSION PAJARITO,110000000
202106,USADO,ZONA EXPANSION PAJARITO,110000000
202106,USADO,PALENQUE,110000000
202106,USADO,PALENQUE,175000000
202106,USADO,EL DIAMANTE,260000000
202106,USADO,EL DIAMANTE,100000000
202106,USADO,EL DIAMANTE,170000000
202106,USADO,EL DIAMANTE,210000000
202106,USADO,ROBLEDO,190000000
202106,USADO,ROBLEDO,190000000
202106,USADO,ROBLEDO,180000000
202106,USADO,PALENQUE,240000000
202106,USADO,PALENQUE,215000000
202106,USADO,PALENQUE,165000000
202106,USADO,PALENQUE,260000000
202106,USADO,EL DIAMANTE,190000000
202106,USADO,EL DIAMANTE,170000000
202106,USADO,CUCARACHO,120000000
202106,USADO,CUCARACHO,128000000
202106,USADO,CUCARACHO,130000000
202106,USADO,ROBLEDO,280000000
202106,USADO,CORDOBA,225000000
202106,USADO,LOPEZ DE MESA,225000000
202106,USADO,LOPEZ DE MESA,190000000
202106,USADO,LOPEZ DE MESA,175000000
202106,USADO,CORDOBA,185000000
202106,USADO,CORDOBA,210000000
202106,USADO,CORDOBA,165000000
202106,USADO,ALTAMIRA,178000000
202106,USADO,ALTAMIRA,270000000
202106,USADO,PAJARITO,104000000
202106,USADO,ALTAMIRA,265000000
202106,USADO,PAJARITO,106000000
202106,USADO,PAJARITO,100000000
202106,USADO,ZONA EXPANSION PAJARITO,145000000
202107,NUEVO,LOS NARANJOS,975818508
202107,NUEVO,PAJARITO,140000000
202107,NUEVO,LOS ALCAZARES,190000000
202107,NUEVO,LOS ALCAZARES,130000000
202107,NUEVO,CALASANZ,450000000
202107,NUEVO,CALASANZ,480000000
202107,NUEVO,FERRINI,110000000
202107,NUEVO,SIMON BOLIVAR,548000000
202107,NUEVO,SIMON BOLIVAR,576000000
202107,NUEVO,SIMON BOLIVAR,523000000
202107,NUEVO,SIMON BOLIVAR,520000000
202107,NUEVO,SIMON BOLIVAR,450000000
202107,NUEVO,SIMON BOLIVAR,285000000
202107,NUEVO,SAN JAVIER # 1,160000000
202107,NUEVO,SAN JAVIER # 1,260000000
202107,NUEVO,SANTA MONICA,250000000
202107,NUEVO,GERONA,210000000
202107,NUEVO,BARRIO DE JESUS,118000000
202107,NUEVO,EL SOCORRO,95000000
202107,NUEVO,BARRIO CAICEDO,280000000
202107,NUEVO,BARRIO CAICEDO,210000000
202107,USADO,CUCARACHO,170000000
202107,USADO,CUCARACHO,135000000
202107,USADO,CUCARACHO,165000000
202107,USADO,CUCARACHO,128000000
202107,USADO,ZONA EXPANSION PAJARITO,115000000
202107,USADO,CUCARACHO,128000000
202107,USADO,CUCARACHO,130000000
202107,USADO,ZONA EXPANSION PAJARITO,160000000
202107,USADO,PAJARITO,205000000
202107,USADO,CAMPO VALDES # 2,165000000
202107,USADO,CUCARACHO,130000000
202107,USADO,CAMPO VALDES # 1,250000000
202107,USADO,MIRANDA,160000000
202107,USADO,BRASILIA,230608000
202107,USADO,BRASILIA,222488000
202107,USADO,BERMEJAL LOS ALAMOS,250000000
202107,USADO,LOS ALCAZARES,330000000
202107,USADO,LOS ALCAZARES,200000000
202107,USADO,LOS ALCAZARES,175000000
202107,USADO,LA ROSA,150000000
202107,USADO,LA MOTA,243806015
202107,USADO,LAS LOMAS # 1,334723326
202107,USADO,SAN JOAQUIN,520000000
202107,USADO,SAN JOAQUIN,550000000
202107,USADO,POPULAR,42000000
202107,USADO,POPULAR,80000000
202107,USADO,SAN JAVIER # 1,280000000
202107,USADO,SAN JAVIER # 1,340000000
202107,USADO,20 DE JULIO,300000000
202107,USADO,LOS ALCAZARES,190000000
202107,USADO,LOS ALCAZARES,180000000
202107,USADO,SAN JAVIER # 1,260000000
202107,USADO,SAN JAVIER # 1,90000000
202107,USADO,SAN JAVIER # 1,140000000
202107,USADO,SAN JAVIER # 1,450000000
202107,USADO,SAN JAVIER # 2,105000000
202107,USADO,SAN JAVIER # 2,130000000
202107,USADO,SAN JOAQUIN,890000000
202107,USADO,SAN JAVIER # 2,170000000
202107,USADO,SAN JAVIER # 2,184000000
202107,USADO,20 DE JULIO,200000000
202107,USADO,20 DE JULIO,210000000
202107,USADO,20 DE JULIO,240000000
202107,USADO,EL PESEBRE,115000000
202107,USADO,CALASANZ PARTE ALTA,168000000
